backend,num_qubits,twoq,arm,seed,input,label,z_exact,z_noisy,q0_physical,readout_error,routed_2q,blocks,shots,sim_seed,platform,processor,python,qiskit,qiskit_aer,qiskit_ibm_runtime,pennylane
FakeSherbrooke,127,ecr,B,0,00,-1,-0.9977557601066275,-0.956,124,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,0,01,1,0.9977572710780895,0.9315,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,0,10,1,0.9977560581090166,0.9305,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,0,11,-1,-0.9977575690804796,-0.928,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,1,00,-1,-0.9977557601066275,-0.956,124,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,1,01,1,0.9977572710780895,0.9315,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,1,10,1,0.9977560581090166,0.9305,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,1,11,-1,-0.9977575690804796,-0.928,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,2,00,-1,-0.9977557601066275,-0.956,124,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,2,01,1,0.9977572710780895,0.9315,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,2,10,1,0.9977560581090166,0.9305,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,2,11,-1,-0.9977575690804796,-0.928,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,3,00,-1,-0.9977557601066275,-0.956,124,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,3,01,1,0.9977572710780895,0.9315,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,3,10,1,0.9977560581090166,0.9305,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,3,11,-1,-0.9977575690804796,-0.928,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,4,00,-1,-0.9977557601066275,-0.956,124,0.004150390625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,4,01,1,0.9977572710780895,0.9315,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,4,10,1,0.9977560581090166,0.9305,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeSherbrooke,127,ecr,B,4,11,-1,-0.9977575690804796,-0.928,112,0.022216796875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,0,00,-1,-0.9977557601066275,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,0,01,1,0.9977572710780895,0.9435,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,0,10,1,0.9977560581090166,0.9475,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,0,11,-1,-0.9977575690804796,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,1,00,-1,-0.9977557601066275,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,1,01,1,0.9977572710780895,0.9435,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,1,10,1,0.9977560581090166,0.9475,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,1,11,-1,-0.9977575690804796,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,2,00,-1,-0.9977557601066275,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,2,01,1,0.9977572710780895,0.9435,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,2,10,1,0.9977560581090166,0.9475,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,2,11,-1,-0.9977575690804796,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,3,00,-1,-0.9977557601066275,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,3,01,1,0.9977572710780895,0.9435,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,3,10,1,0.9977560581090166,0.9475,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,3,11,-1,-0.9977575690804796,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,4,00,-1,-0.9977557601066275,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,4,01,1,0.9977572710780895,0.9435,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,4,10,1,0.9977560581090166,0.9475,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,A,4,11,-1,-0.9977575690804796,-0.948,0,0.0159912109375,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,0,00,-1,-0.9977557601066275,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,0,01,1,0.9977572710780895,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,0,10,1,0.9977560581090166,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,0,11,-1,-0.9977575690804796,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,1,00,-1,-0.9977557601066275,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,1,01,1,0.9977572710780895,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,1,10,1,0.9977560581090166,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,1,11,-1,-0.9977575690804796,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,2,00,-1,-0.9977557601066275,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,2,01,1,0.9977572710780895,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,2,10,1,0.9977560581090166,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,2,11,-1,-0.9977575690804796,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,3,00,-1,-0.9977557601066275,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,3,01,1,0.9977572710780895,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,3,10,1,0.9977560581090166,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,3,11,-1,-0.9977575690804796,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,4,00,-1,-0.9977557601066275,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,4,01,1,0.9977572710780895,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,4,10,1,0.9977560581090166,0.9005,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeStrasbourg,127,ecr,B,4,11,-1,-0.9977575690804796,-0.898,47,0.0279541015625,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,0,00,-1,-0.9977557601066275,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,0,01,1,0.9977572710780895,0.648,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,0,10,1,0.9977560581090166,0.651,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,0,11,-1,-0.9977575690804796,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,1,00,-1,-0.9977557601066275,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,1,01,1,0.9977572710780895,0.648,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,1,10,1,0.9977560581090166,0.651,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,1,11,-1,-0.9977575690804796,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,2,00,-1,-0.9977557601066275,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,2,01,1,0.9977572710780895,0.648,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,2,10,1,0.9977560581090166,0.651,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,2,11,-1,-0.9977575690804796,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,3,00,-1,-0.9977557601066275,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,3,01,1,0.9977572710780895,0.648,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,3,10,1,0.9977560581090166,0.651,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,3,11,-1,-0.9977575690804796,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,4,00,-1,-0.9977557601066275,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,4,01,1,0.9977572710780895,0.648,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,4,10,1,0.9977560581090166,0.651,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,A,4,11,-1,-0.9977575690804796,-0.635,0,0.166748046875,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,0,00,-1,-0.9977557601066275,-0.9655,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,0,01,1,0.9977572710780895,0.9605,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,0,10,1,0.9977560581090166,0.959,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,0,11,-1,-0.9977575690804796,-0.9635,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,1,00,-1,-0.9977557601066275,-0.9655,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,1,01,1,0.9977572710780895,0.9605,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,1,10,1,0.9977560581090166,0.959,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,1,11,-1,-0.9977575690804796,-0.9635,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,2,00,-1,-0.9977557601066275,-0.9655,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,2,01,1,0.9977572710780895,0.9605,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,2,10,1,0.9977560581090166,0.959,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,2,11,-1,-0.9977575690804796,-0.9635,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,3,00,-1,-0.9977557601066275,-0.9655,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,3,01,1,0.9977572710780895,0.9605,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,3,10,1,0.9977560581090166,0.959,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,3,11,-1,-0.9977575690804796,-0.9635,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,4,00,-1,-0.9977557601066275,-0.9655,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,4,01,1,0.9977572710780895,0.9605,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,4,10,1,0.9977560581090166,0.959,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeTorino,133,cz,B,4,11,-1,-0.9977575690804796,-0.9635,18,0.00830078125,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,0,00,-1,-0.9977557601066275,-0.8365,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,0,01,1,0.9977572710780895,0.8435,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,0,10,1,0.9977560581090166,0.8525,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,0,11,-1,-0.9977575690804796,-0.828,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,1,00,-1,-0.9977557601066275,-0.8365,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,1,01,1,0.9977572710780895,0.8435,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,1,10,1,0.9977560581090166,0.8525,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,1,11,-1,-0.9977575690804796,-0.828,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,2,00,-1,-0.9977557601066275,-0.8365,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,2,01,1,0.9977572710780895,0.8435,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,2,10,1,0.9977560581090166,0.8525,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,2,11,-1,-0.9977575690804796,-0.828,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,3,00,-1,-0.9977557601066275,-0.8365,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,3,01,1,0.9977572710780895,0.8435,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
FakeWashingtonV2,127,cx,A,3,10,1,0.9977560581090166,0.8525,0,0.00649999999999995,9,0,4000,0,Linux-6.8.0-64-generic-x86_64-with-glibc2.39,x86_64,3.12.3,2.5.2,0.17.2,0.50.0,0.45.1
