part,case,arm,rep,time_s,err_raw,infid,cx,twoq,sx,depth,pair_applicable,pair_worst,esp_log10,mean_edge_err
G,"(0.7,0.1,e)_e1.78e-08_bare",on,,,1.2917003772393002e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-08_dressed13",off,,,0.19991667708271305,0.007973368863504193,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-08_dressed13",on,,,2.0990813530611715e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-08_dressed101",off,,,0.19991667708271302,0.007973368863503083,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-08_dressed101",on,,,1.7198416338872802e-15,0.0,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-08_dressed202",off,,,0.1999166770827133,0.007973368863504193,3,,,,,,,
G,"(0.7,0.1,e)_e1.78e-08_dressed202",on,,,2.7555447653767644e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.7,0.1,e)_e1.00e-08_bare",off,,,1.9999999950882055e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-08_bare",on,,,2.0000000074194425e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-08_dressed13",off,,,2.0000000113515908e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-08_dressed13",on,,,2.0000000113515908e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-08_dressed101",off,,,2.0000000043506342e-08,3.3306690738754696e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-08_dressed101",on,,,2.0000000328029212e-08,2.220446049250313e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-08_dressed202",off,,,2.0000000103553438e-08,1.1102230246251565e-15,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-08_dressed202",on,,,2.0000000103553438e-08,1.1102230246251565e-15,2,,,,,,,
G,"(0.7,0.1,e)_e5.62e-09_bare",off,,,1.1246826433670354e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e5.62e-09_bare",on,,,1.1246826556982648e-08,3.3306690738754696e-16,2,,,,,,,
G,"(0.7,0.1,e)_e5.62e-09_dressed13",off,,,1.1246826645048963e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e5.62e-09_dressed13",on,,,1.1246826645048963e-08,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e5.62e-09_dressed101",off,,,1.1246826678565754e-08,2.220446049250313e-16,2,,,,,,,
G,"(0.7,0.1,e)_e5.62e-09_dressed101",on,,,1.1246826744276588e-08,2.220446049250313e-16,2,,,,,,,
G,"(0.7,0.1,e)_e5.62e-09_dressed202",off,,,1.1246826654007384e-08,5.551115123125783e-16,2,,,,,,,
G,"(0.7,0.1,e)_e5.62e-09_dressed202",on,,,1.1246826654007384e-08,5.551115123125783e-16,2,,,,,,,
G,"(0.7,0.1,e)_e3.16e-09_bare",off,,,6.324555124454437e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e3.16e-09_bare",on,,,6.32455524776661e-09,5.551115123125783e-16,2,,,,,,,
G,"(0.7,0.1,e)_e3.16e-09_dressed13",off,,,6.324555237400133e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.7,0.1,e)_e3.16e-09_dressed13",on,,,6.324555237400133e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.7,0.1,e)_e3.16e-09_dressed101",off,,,6.3245552806932e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.7,0.1,e)_e3.16e-09_dressed101",on,,,6.324555522077511e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.7,0.1,e)_e3.16e-09_dressed202",off,,,6.3245551575231564e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e3.16e-09_dressed202",on,,,6.3245551575231564e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.78e-09_bare",off,,,3.5565587220941695e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.78e-09_bare",on,,,3.556558845406098e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.78e-09_dressed13",off,,,3.5565586948317184e-09,5.551115123125783e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.78e-09_dressed13",on,,,3.5565586948317184e-09,5.551115123125783e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.78e-09_dressed101",off,,,3.5565588130821972e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.78e-09_dressed101",on,,,3.5565588130821972e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.78e-09_dressed202",off,,,3.5565589646363472e-09,8.881784197001252e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.78e-09_dressed202",on,,,3.5565589646363472e-09,8.881784197001252e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-09_bare",off,,,1.999999757403384e-09,6.661338147750939e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-09_bare",on,,,1.9999998807149053e-09,5.551115123125783e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-09_dressed13",off,,,2.0000001002102165e-09,2.220446049250313e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-09_dressed13",on,,,2.0000001002102165e-09,2.220446049250313e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-09_dressed101",off,,,2.000000098602907e-09,3.3306690738754696e-16,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-09_dressed101",on,,,2.0000000516686844e-09,0.0,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-09_dressed202",off,,,2.0000000646856134e-09,1.1102230246251565e-15,2,,,,,,,
G,"(0.7,0.1,e)_e1.00e-09_dressed202",on,,,2.0000000646856134e-09,1.1102230246251565e-15,2,,,,,,,
G,"(0.5,e,e)_e1.00e-05_bare",off,,,1.1183989447085644e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e1.00e-05_bare",on,,,1.1183989447085644e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e1.00e-05_dressed13",off,,,1.4085270973474033e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.5,e,e)_e1.00e-05_dressed13",on,,,1.4085270973474033e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.5,e,e)_e1.00e-05_dressed101",off,,,1.4986083237957662e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e1.00e-05_dressed101",on,,,1.4986083237957662e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e1.00e-05_dressed202",off,,,1.8291760414085425e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e1.00e-05_dressed202",on,,,1.8291760414085425e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e5.62e-06_bare",off,,,1.9155650475420974e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.5,e,e)_e5.62e-06_bare",on,,,1.9155650475420974e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.5,e,e)_e5.62e-06_dressed13",off,,,1.253483863829015e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e5.62e-06_dressed13",on,,,1.253483863829015e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e5.62e-06_dressed101",off,,,1.2682809978676727e-15,0.0,3,,,,,,,
G,"(0.5,e,e)_e5.62e-06_dressed101",on,,,1.2682809978676727e-15,0.0,3,,,,,,,
G,"(0.5,e,e)_e5.62e-06_dressed202",off,,,2.145890277382928e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e5.62e-06_dressed202",on,,,2.145890277382928e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e3.16e-06_bare",off,,,2.7459349296325505e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e3.16e-06_bare",on,,,2.7459349296325505e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e3.16e-06_dressed13",off,,,1.1030004287711846e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.5,e,e)_e3.16e-06_dressed13",on,,,1.1030004287711846e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.5,e,e)_e3.16e-06_dressed101",off,,,1.1455060974781555e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.5,e,e)_e3.16e-06_dressed101",on,,,1.1455060974781555e-15,5.551115123125783e-16,3,,,,,,,
G,"(0.5,e,e)_e3.16e-06_dressed202",off,,,2.0137741281361158e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e3.16e-06_dressed202",on,,,2.0137741281361158e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e1.78e-06_bare",off,,,2.6969923460322312e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e1.78e-06_bare",on,,,2.6969923460322312e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e1.78e-06_dressed13",off,,,1.1915517424779633e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e1.78e-06_dressed13",on,,,1.1915517424779633e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e1.78e-06_dressed101",off,,,4.1468121122677255e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e1.78e-06_dressed101",on,,,4.1468121122677255e-15,3.3306690738754696e-16,3,,,,,,,
G,"(0.5,e,e)_e1.78e-06_dressed202",off,,,1.9043125969693174e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e1.78e-06_dressed202",on,,,1.9043125969693174e-15,6.661338147750939e-16,3,,,,,,,
G,"(0.5,e,e)_e1.00e-06_bare",off,,,2.828427124766172e-06,1.6004975122996257e-12,2,,,,,,,
G,"(0.5,e,e)_e1.00e-06_bare",on,,,2.828427124766172e-06,1.6004975122996257e-12,2,,,,,,,
G,"(0.5,e,e)_e1.00e-06_dressed13",off,,,2.8284271246063346e-06,1.6002754676947006e-12,2,,,,,,,
G,"(0.5,e,e)_e1.00e-06_dressed13",on,,,2.8284271246063346e-06,1.6002754676947006e-12,2,,,,,,,
G,"(0.5,e,e)_e1.00e-06_dressed101",off,,,2.8284271248276063e-06,1.599942400787313e-12,2,,,,,,,
G,"(0.5,e,e)_e1.00e-06_dressed101",on,,,2.8284271248470597e-06,1.5998313784848506e-12,2,,,,,,,
G,"(0.5,e,e)_e1.00e-06_dressed202",off,,,2.828427124735276e-06,1.6008305792070132e-12,2,,,,,,,
G,"(0.5,e,e)_e1.00e-06_dressed202",on,,,2.828427124735276e-06,1.6008305792070132e-12,2,,,,,,,
G,"(0.5,e,e)_e5.62e-07_bare",off,,,1.590541457575938e-06,5.062616992290714e-13,2,,,,,,,
G,"(0.5,e,e)_e5.62e-07_bare",on,,,1.590541457575938e-06,5.062616992290714e-13,2,,,,,,,
G,"(0.5,e,e)_e5.62e-07_dressed13",off,,,1.5905414575756485e-06,5.065947661364589e-13,2,,,,,,,
G,"(0.5,e,e)_e5.62e-07_dressed13",on,,,1.5905414575756485e-06,5.065947661364589e-13,2,,,,,,,
G,"(0.5,e,e)_e5.62e-07_dressed101",off,,,1.5905414575158882e-06,5.060396546241464e-13,2,,,,,,,
G,"(0.5,e,e)_e5.62e-07_dressed101",on,,,1.5905414576922036e-06,5.060396546241464e-13,2,,,,,,,
G,"(0.5,e,e)_e5.62e-07_dressed202",off,,,1.5905414577750747e-06,5.06816810741384e-13,2,,,,,,,
G,"(0.5,e,e)_e5.62e-07_dressed202",on,,,1.590541457620069e-06,5.06816810741384e-13,2,,,,,,,
G,"(0.5,e,e)_e3.16e-07_bare",off,,,8.944271908221004e-07,1.6053824936079764e-13,2,,,,,,,
G,"(0.5,e,e)_e3.16e-07_bare",on,,,8.9442719093538e-07,1.6053824936079764e-13,2,,,,,,,
G,"(0.5,e,e)_e3.16e-07_dressed13",off,,,8.944271909631845e-07,1.6053824936079764e-13,2,,,,,,,
G,"(0.5,e,e)_e3.16e-07_dressed13",on,,,8.944271909631845e-07,1.6053824936079764e-13,2,,,,,,,
G,"(0.5,e,e)_e3.16e-07_dressed101",off,,,8.944271909753118e-07,1.6009416015094757e-13,2,,,,,,,
G,"(0.5,e,e)_e3.16e-07_dressed101",on,,,8.944271909416147e-07,1.5987211554602254e-13,2,,,,,,,
G,"(0.5,e,e)_e3.16e-07_dressed202",off,,,8.94427191059775e-07,1.609823385706477e-13,2,,,,,,,
G,"(0.5,e,e)_e3.16e-07_dressed202",on,,,8.94427191171992e-07,1.6109336087311021e-13,2,,,,,,,
G,"(0.5,e,e)_e1.78e-07_bare",off,,,5.029733718682588e-07,5.1181281435219717e-14,2,,,,,,,
G,"(0.5,e,e)_e1.78e-07_bare",on,,,5.029733718682588e-07,5.1181281435219717e-14,2,,,,,,,
G,"(0.5,e,e)_e1.78e-07_dressed13",off,,,5.029733720569655e-07,5.062616992290714e-14,2,,,,,,,
G,"(0.5,e,e)_e1.78e-07_dressed13",on,,,5.029733718869176e-07,5.1181281435219717e-14,2,,,,,,,
G,"(0.5,e,e)_e1.78e-07_dressed101",off,,,5.029733719732594e-07,5.1181281435219717e-14,2,,,,,,,
