global_call_index,elapsed_since_start_s,arm,seed,repeat,time_ms,error,fallback_count,gc_gen0_count_before,gc_gen0_count_after,gc_collections_gen0_before,gc_collections_gen1_before,gc_collections_gen2_before,gc_collections_gen0_after,gc_collections_gen1_after,gc_collections_gen2_after,top_pass_name,top_pass_time_ms,top_pass_share,n_passes,total_pass_time_ms,disable_gc,routing_optimization_level,grid_rows,grid_cols,seed_transpiler,cpu,python_version,qiskit_version,is_outlier,_median_ms_nosearch,_median_ms_search
93,7.849572300000091,nosearch,102,13,22.20490000013342,,0,3,0,888,79,5,890,80,5,SabreLayout,15.714883804321289,1.0,39,15.714883804321289,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
94,7.875335299999961,nosearch,102,14,25.727599999981976,,0,3,0,890,80,5,893,80,5,VF2Layout,15.828132629394531,0.5002034327391088,39,31.643390655517578,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
95,7.899026099999901,nosearch,102,15,23.652800000036223,,0,3,0,893,80,5,896,80,5,SabreLayout,15.757560729980469,1.0,39,15.757560729980469,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
96,7.924361200000021,nosearch,102,16,25.308300000006057,,0,3,0,896,80,5,899,80,5,VF2PostLayout,16.099214553833008,1.0,39,16.099214553833008,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
97,7.948545199999899,nosearch,102,17,24.15559999985817,,0,3,0,899,80,5,901,81,5,VF2Layout,15.747547149658203,1.0,39,15.747547149658203,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
98,7.971233299999994,nosearch,102,18,22.660699999960343,,0,3,0,901,81,5,904,81,5,VF2Layout,8.741140365600586,0.501155050097735,39,17.441987991333008,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
99,7.995668099999875,nosearch,102,19,24.406699999872217,,0,3,0,904,81,5,907,81,5,SabreLayout,14.656305313110352,0.6359385506646666,39,23.04673194885254,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
100,8.01244459999998,search,102,0,16.74889999981133,,0,3,0,907,81,5,911,81,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
101,8.029367399999956,search,102,1,16.89570000007734,,0,3,0,911,81,5,914,82,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
102,8.046869300000026,search,102,2,17.473499999823616,,0,3,0,914,82,5,918,82,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
103,8.064039099999945,search,102,3,17.145199999959004,,0,3,0,918,82,5,922,82,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
104,8.08111400000007,search,102,4,17.051600000058897,,0,3,0,922,82,5,925,83,5,Optimize1qGatesDecomposition,9.463787078857422,1.0,36,9.463787078857422,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
105,8.09835279999993,search,102,5,17.208900000014182,,0,3,0,925,83,5,929,83,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
106,8.114337599999999,search,102,6,15.960299999960625,,0,3,0,929,83,5,933,83,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
107,8.134156200000007,search,102,7,19.789799999898605,,0,3,0,933,83,5,936,84,5,Optimize1qGatesDecomposition,3.0930042266845703,0.6526638828797102,36,4.739046096801758,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
108,8.153960899999902,search,102,8,19.76299999978437,,0,3,0,936,84,5,940,84,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
109,8.171050700000023,search,102,9,17.066699999986668,,0,3,0,940,84,5,944,84,5,GatesInBasis,11.21664047241211,1.0,36,11.21664047241211,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
110,8.187218900000062,search,102,10,16.139000000066517,,0,3,0,944,84,5,947,85,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
111,8.203134299999874,search,102,11,15.889699999888762,,0,3,0,947,85,5,951,85,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
112,8.219141499999978,search,102,12,15.982399999984409,,0,3,0,951,85,5,955,85,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
113,8.237921099999994,search,102,13,18.750100000033854,,0,3,0,955,85,5,958,86,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
114,8.256180800000038,search,102,14,18.221100000118895,,0,3,0,958,86,5,962,86,5,Optimize1qGatesDecomposition,15.900135040283203,1.0,36,15.900135040283203,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
115,8.27243569999996,search,102,15,16.226799999913055,,0,3,0,962,86,5,966,86,5,BasisTranslator,15.484094619750977,1.0,36,15.484094619750977,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
116,8.289365800000041,search,102,16,16.902000000072803,,0,3,0,966,86,5,969,87,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
117,8.30629789999989,search,102,17,16.90890000008949,,0,3,0,969,87,5,973,87,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
118,8.322366500000044,search,102,18,16.044600000213904,,0,3,0,973,87,5,977,87,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
119,8.339384800000062,search,102,19,16.99440000015784,,0,3,0,977,87,5,980,88,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
120,8.4081592,nosearch,103,0,22.76839999990443,,0,2,0,986,88,5,989,88,5,VF2Layout,15.983104705810547,1.0,39,15.983104705810547,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
121,8.430421699999897,nosearch,103,1,22.231599999940954,,0,3,0,989,88,5,990,89,5,BasisTranslator,15.771865844726562,1.0,39,15.771865844726562,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
122,8.4533535999999,nosearch,103,2,22.903199999973367,,0,3,0,990,89,5,993,89,5,SabreLayout,15.88129997253418,0.7247415950386248,39,21.91305160522461,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
123,8.475206200000002,nosearch,103,3,21.821999999929176,,0,3,0,993,89,5,996,89,5,VF2PostLayout,10.156869888305664,1.0,39,10.156869888305664,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
124,8.49782479999999,nosearch,103,4,22.58890000007341,,0,3,0,996,89,5,999,89,5,VF2PostLayout,15.793561935424805,1.0,39,15.793561935424805,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
125,8.519314800000075,nosearch,103,5,21.461699999917982,,0,3,0,999,89,5,1001,90,5,VF2Layout,16.130685806274414,1.0,39,16.130685806274414,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
126,8.541107300000021,nosearch,103,6,21.764800000028117,,0,3,0,1001,90,5,1004,90,5,Optimize1qGatesDecomposition,15.78068733215332,1.0,39,15.78068733215332,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
127,8.564268999999967,nosearch,103,7,23.133500000085405,,0,3,0,1004,90,5,1007,90,5,VF2PostLayout,16.129732131958008,1.0,39,16.129732131958008,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
128,8.588682900000094,nosearch,103,8,24.385499999880267,,0,3,0,1007,90,5,1010,90,5,VF2Layout,1.0290145874023438,1.0,39,1.0290145874023438,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
129,8.619127599999956,nosearch,103,9,30.40899999996327,,0,3,0,1010,90,5,1012,91,5,VF2Layout,15.87224006652832,1.0,39,15.87224006652832,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
130,8.643372999999883,nosearch,103,10,24.218899999823407,,0,3,0,1012,91,5,1015,91,5,CheckMap,15.936613082885742,1.0,39,15.936613082885742,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
131,8.666401700000051,nosearch,103,11,23.00080000009075,,0,3,0,1015,91,5,1018,91,5,VF2Layout,15.903234481811523,1.0,39,15.903234481811523,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
132,8.690113399999973,nosearch,103,12,23.683299999902374,,0,3,0,1018,91,5,1021,91,5,VF2PostLayout,11.970043182373047,1.0,39,11.970043182373047,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
133,8.712524799999983,nosearch,103,13,22.383599999784565,,0,3,0,1021,91,5,1023,92,5,VF2Layout,15.798330307006836,1.0,39,15.798330307006836,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
134,8.736841299999924,nosearch,103,14,24.27239999997255,,0,3,0,1023,92,5,1026,92,5,VF2PostLayout,16.07990264892578,1.0,39,16.07990264892578,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
135,8.764022699999941,nosearch,103,15,27.130700000043362,,0,3,0,1026,92,5,1029,92,5,BasisTranslator,16.10732078552246,1.0,39,16.10732078552246,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
136,8.786125800000036,nosearch,103,16,22.07459999999628,,0,3,0,1029,92,5,1032,92,5,VF2PostLayout,7.560491561889648,1.0,39,7.560491561889648,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
137,8.81332980000002,nosearch,103,17,27.170000000069194,,0,3,0,1032,92,5,1034,93,5,VF2Layout,18.081188201904297,0.5638429168339504,39,32.06777572631836,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
138,8.837626999999884,nosearch,103,18,24.247299999842653,,0,3,0,1034,93,5,1037,93,5,VF2Layout,15.87677001953125,1.0,39,15.87677001953125,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
139,8.864428399999952,nosearch,103,19,26.75360000012006,,0,3,0,1037,93,5,1040,93,5,VF2PostLayout,15.691518783569336,1.0,39,15.691518783569336,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
140,8.881851200000028,search,103,0,17.390699999850767,,0,3,0,1040,93,5,1044,93,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
141,8.899329899999884,search,103,1,17.451799999889772,,0,3,0,1044,93,5,1046,94,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
142,8.915631300000086,search,103,2,16.27779999989798,,0,3,0,1046,94,5,1050,94,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
143,8.931900600000063,search,103,3,16.246299999920666,,0,3,0,1050,94,5,1054,94,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
144,8.949397399999953,search,103,4,17.47190000014598,,0,3,0,1054,94,5,1057,95,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
145,8.965664099999913,search,103,5,16.242000000147527,,0,3,0,1057,95,5,1061,95,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
146,8.983231100000012,search,103,6,17.538900000090507,,0,3,0,1061,95,5,1065,95,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
147,9.002190100000007,search,103,7,18.92079999993257,,0,3,0,1065,95,5,1068,96,5,GatesInBasis,15.748739242553711,1.0,36,15.748739242553711,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
148,9.019910100000061,search,103,8,17.655099999956292,,0,3,0,1068,96,5,1072,96,5,BasisTranslator,15.847921371459961,1.0,36,15.847921371459961,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
149,9.036050899999964,search,103,9,16.11230000003161,,0,3,0,1072,96,5,1076,96,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
150,9.052196599999888,search,103,10,16.122300000006362,,0,3,0,1076,96,5,1079,97,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
151,9.070905799999991,search,103,11,18.676099999993312,,0,3,0,1079,97,5,1083,97,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
152,9.089216800000031,search,103,12,18.267100000002756,,0,3,0,1083,97,5,1087,97,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
153,9.10610859999997,search,103,13,16.865499999994427,,0,3,0,1087,97,5,1090,98,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
154,9.123697300000003,search,103,14,17.564500000162298,,0,3,0,1090,98,5,1094,98,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
155,9.139523999999938,search,103,15,15.803399999867906,,0,3,0,1094,98,5,1098,98,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
156,9.155420399999912,search,103,16,15.87270000004537,,0,3,0,1098,98,5,1101,99,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
157,9.172022199999901,search,103,17,16.576500000155647,,0,3,0,1101,99,5,1105,99,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
158,9.1886606999999,search,103,18,16.616000000112763,,0,3,0,1105,99,5,1109,99,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
159,9.206590799999958,search,103,19,17.906000000039057,,0,3,0,1109,99,5,1112,100,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
160,9.274776799999927,nosearch,104,0,23.974799999905372,,0,2,0,1118,100,5,1121,100,5,VF2PostLayout,15.907764434814453,0.9123128461065153,39,17.436742782592773,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
161,9.300033100000064,nosearch,104,1,25.21959999990031,,0,3,0,1121,100,5,1122,101,5,VF2Layout,14.556407928466797,1.0,39,14.556407928466797,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
162,9.326140099999975,nosearch,104,2,26.060400000005757,,0,3,0,1122,101,5,1125,101,5,VF2PostLayout,16.12114906311035,1.0,39,16.12114906311035,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
163,9.349261500000011,nosearch,104,3,23.091400000112117,,0,3,0,1125,101,5,1128,101,5,VF2Layout,15.874385833740234,1.0,39,15.874385833740234,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
164,9.374862899999926,nosearch,104,4,25.570499999957974,,0,3,0,1128,101,5,1131,101,5,VF2PostLayout,16.13140106201172,0.7399225738719626,39,21.801471710205078,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
165,9.397817999999916,nosearch,104,5,22.925600000007762,,0,3,0,1131,101,5,1133,102,5,VF2Layout,10.309696197509766,1.0,39,10.309696197509766,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
166,9.422162300000082,nosearch,104,6,24.31350000006205,,0,3,0,1133,102,5,1136,102,5,VF2PostLayout,18.24212074279785,1.0,39,18.24212074279785,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
167,9.448057399999925,nosearch,104,7,25.863600000093356,,0,3,0,1136,102,5,1139,102,5,Optimize1qGatesDecomposition,16.026735305786133,0.5383149279668142,39,29.772043228149414,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
168,9.472987699999976,nosearch,104,8,24.900799999841183,,0,3,0,1139,102,5,1142,102,5,SabreLayout,15.891790390014648,0.8449856116019928,39,18.807172775268555,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
169,9.496103700000049,nosearch,104,9,23.085300000047937,,0,3,0,1142,102,5,1144,103,5,VF2Layout,4.024982452392578,0.256397794754188,39,15.69819450378418,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
170,9.520442199999934,nosearch,104,10,24.304499999971085,,0,3,0,1144,103,5,1147,103,5,SabreLayout,15.744924545288086,1.0,39,15.744924545288086,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
171,9.54749650000008,nosearch,104,11,27.00979999985975,,0,3,0,1147,103,5,1150,103,5,VF2PostLayout,15.645265579223633,1.0,39,15.645265579223633,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
172,9.569137400000045,nosearch,104,12,21.611299999904077,,0,3,0,1150,103,5,1153,103,5,VF2Layout,15.838146209716797,1.0,39,15.838146209716797,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
173,9.592259199999944,nosearch,104,13,23.089300000037838,,0,3,0,1153,103,5,1155,104,5,VF2PostLayout,15.72418212890625,1.0,39,15.72418212890625,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
174,9.616236099999924,nosearch,104,14,23.94019999996999,,0,3,0,1155,104,5,1158,104,5,VF2Layout,15.852689743041992,0.9142923931576921,39,17.33875274658203,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
175,9.639904800000068,nosearch,104,15,23.615699999936623,,0,3,0,1158,104,5,1161,104,5,VF2PostLayout,15.771627426147461,1.0,39,15.771627426147461,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
176,9.665103199999976,nosearch,104,16,25.16280000008919,,0,3,0,1161,104,5,1164,104,5,VF2Layout,16.059398651123047,0.722733076535156,39,22.220373153686523,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
177,9.687838300000067,nosearch,104,17,22.693300000128147,,0,3,0,1164,104,5,1166,105,5,VF2PostLayout,10.893106460571289,1.0,39,10.893106460571289,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
178,9.712402399999974,nosearch,104,18,24.535800000194286,,0,3,0,1166,105,5,1169,105,5,VF2Layout,16.043424606323242,0.6467863012908621,39,24.80483055114746,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
179,9.736898299999893,nosearch,104,19,24.466400000164867,,0,3,0,1169,105,5,1172,105,5,VF2PostLayout,16.026973724365234,1.0,39,16.026973724365234,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,23.040300000047864,
180,9.75710140000001,search,104,0,20.167200000059893,,0,3,0,1172,105,5,1176,105,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
181,9.773869099999956,search,104,1,16.743099999985134,,0,3,0,1176,105,5,1178,106,5,InverseCancellation,9.410381317138672,1.0,36,9.410381317138672,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
182,9.792146199999934,search,104,2,18.248799999810217,,0,3,0,1178,106,5,1182,106,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
183,9.809322800000018,search,104,3,17.153199999938806,,0,3,0,1182,106,5,1186,106,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
184,9.826499699999886,search,104,4,17.151300000023184,,0,3,0,1186,106,5,1189,107,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
185,9.84408910000002,search,104,5,17.564799999945535,,0,3,0,1189,107,5,1193,107,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
186,9.861089499999935,search,104,6,16.978100000187624,,0,3,0,1193,107,5,1197,107,5,Optimize1qGatesDecomposition,15.969514846801758,1.0,36,15.969514846801758,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
187,9.878028699999959,search,104,7,16.91219999997884,,0,3,0,1197,107,5,1200,108,5,BasisTranslator,1.7752647399902344,1.0,36,1.7752647399902344,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
188,9.895282599999973,search,104,8,17.227000000048065,,0,3,0,1200,108,5,1204,108,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
189,9.912396700000045,search,104,9,17.091599999957907,,0,3,0,1204,108,5,1208,108,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
190,9.930168599999888,search,104,10,17.747899999903893,,0,3,0,1208,108,5,1211,109,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
191,9.947418199999902,search,104,11,17.22480000012183,,0,3,0,1211,109,5,1215,109,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
192,9.963985599999887,search,104,12,16.54340000004595,,0,3,0,1215,109,5,1219,109,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
193,9.981315300000006,search,104,13,17.305999999962296,,0,3,0,1219,109,5,1222,110,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
194,9.999478499999896,search,104,14,18.139600000040446,,0,3,0,1222,110,5,1226,110,5,,0.0,0.0,36,0.0,False,1,6,7,42,"Intel64 Family 6 Model 181 Stepping 0, GenuineIntel",3.11.9,2.5.2,False,,17.175550000047224
